sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_charge_degree,c_charge_desc,is_recid,score_text
Male,29,25 - 45,Hispanic,0,0,0,0,0,F,Carrying Concealed Firearm,0,Low
Female,52,Greater than 45,Caucasian,0,0,0,1,-8,F,Battery on Law Enforc Officer,0,Low
Male,37,25 - 45,Hispanic,0,0,0,4,0,M,Battery,1,Low
Male,26,25 - 45,African-American,0,0,0,1,-1,M,Battery,1,Low
Male,33,25 - 45,African-American,0,0,0,3,-1,F,arrest case no charge,0,Low
Male,53,Greater than 45,African-American,0,0,0,15,-1,F,Felony Driving While Lic Suspd,1,Low
Male,47,Greater than 45,Hispanic,0,0,0,1,-27,F,arrest case no charge,0,Low
Male,38,25 - 45,African-American,0,0,0,0,-1,M,Extradition/Defendants,1,High
Male,25,25 - 45,African-American,0,0,0,1,0,F,Possession of Cocaine,0,High
Female,54,Greater than 45,Caucasian,0,0,0,0,,O,,-1,Low
Male,21,Less than 25,African-American,1,0,0,1,-1,F,Burglary Conveyance Unoccup,1,High
Female,37,25 - 45,Caucasian,0,0,0,8,-44,F,Felony Battery w/Prior Convict,0,Low
Male,48,Greater than 45,African-American,0,0,0,0,0,M,Battery,0,Low
Female,40,25 - 45,Caucasian,0,0,0,1,-55,F,Possession of Cocaine,0,Low
Male,51,Greater than 45,African-American,0,0,0,1,-162,F,arrest case no charge,0,Low
Female,24,Less than 25,Other,0,0,0,0,-1,F,Uttering a Forged Instrument,0,Low
Male,22,Less than 25,African-American,0,0,0,0,-1,F,Burglary Dwelling Occupied,1,Low
Male,42,25 - 45,Caucasian,0,0,0,0,0,F,False Imprisonment,0,Low
Male,24,Less than 25,Asian,0,0,0,0,,O,,-1,Low
Male,36,25 - 45,African-American,0,0,0,4,,M,arrest case no charge,0,High
Male,26,25 - 45,African-American,0,0,0,0,0,F,Aggravated Battery / Pregnant,0,Low
Male,38,25 - 45,Caucasian,0,0,0,2,0,M,Battery,0,Low
Male,23,Less than 25,Other,0,0,0,0,0,F,Felony Battery (Dom Strang),1,Low
Male,54,Greater than 45,Other,0,0,0,2,-1,M,Battery,0,Low
Male,24,Less than 25,Hispanic,0,0,0,1,0,F,arrest case no charge,0,Low
Male,26,25 - 45,Caucasian,0,0,1,0,-1,F,arrest case no charge,0,Low
Female,44,25 - 45,Caucasian,0,0,0,0,-1,M,Disorderly Conduct,1,Low
Female,23,Less than 25,African-American,0,0,0,2,,F,Aggrav Battery w/Deadly Weapon,1,High
Male,64,Greater than 45,Caucasian,0,0,0,0,-1,M,Operating W/O Valid License,0,Low
Male,38,25 - 45,Caucasian,0,0,0,5,-18,M,Felony/Driving Under Influence,1,Low
Female,45,Greater than 45,Other,0,0,0,0,-1,M,Battery,0,Low
Male,49,Greater than 45,African-American,0,0,0,1,-1,F,Grand Theft in the 3rd Degree,0,Low
Male,37,25 - 45,Hispanic,0,0,0,0,,O,,-1,Low
Male,42,25 - 45,Caucasian,0,0,0,0,-1,F,Deliver Cannabis,0,Low
Female,45,Greater than 45,African-American,0,0,0,3,,F,Possession of Cocaine,0,High
Male,24,Less than 25,Caucasian,0,0,0,0,-1,F,Grand Theft in the 3rd Degree,0,Low
Male,33,25 - 45,Asian,0,0,0,0,-1,M,Battery,0,Low
Male,40,25 - 45,Hispanic,0,0,0,0,-1,M,Operating W/O Valid License,0,Low
Male,44,25 - 45,Hispanic,0,0,0,2,-1,F,Leaving the Scene of Accident,0,Low
Male,51,Greater than 45,African-American,0,0,0,3,-1,F,arrest case no charge,0,Low
Male,50,Greater than 45,African-American,0,0,0,0,0,F,Possession of Cocaine,0,Low
Male,33,25 - 45,Caucasian,0,2,0,2,-22,M,Viol Injunct Domestic Violence,0,Low
Female,54,Greater than 45,Caucasian,0,0,0,0,-1,M,Battery,0,Low
Male,45,Greater than 45,Other,0,0,0,2,0,M,Driving Under The Influence,0,Low
Male,28,25 - 45,Hispanic,0,0,0,3,-1,F,Possession of Cannabis,1,Low
Male,33,25 - 45,Caucasian,0,0,1,14,-78,F,arrest case no charge,0,High
Male,41,25 - 45,Other,0,0,0,0,-1,M,Battery,0,Low
Male,42,25 - 45,African-American,0,0,0,17,-1,M,arrest case no charge,1,High
Male,34,25 - 45,Caucasian,0,0,0,3,-1,F,Driving While License Revoked,0,Low
Male,38,25 - 45,Caucasian,0,0,0,2,-1,F,Corrupt Public Servant,1,Low
Male,21,Less than 25,African-American,0,0,0,1,-1,F,Bribery Athletic Contests,1,High
Male,33,25 - 45,African-American,0,0,0,5,0,F,Felony Driving While Lic Suspd,0,Low
Female,31,25 - 45,African-American,0,0,0,1,-1,F,arrest case no charge,0,High
Male,36,25 - 45,Caucasian,0,0,0,1,-1,F,Possession Of Methamphetamine,0,Low
Female,28,25 - 45,African-American,0,0,0,1,-1,F,arrest case no charge,0,Low
Male,25,25 - 45,African-American,0,0,0,0,,O,,-1,Low
Male,32,25 - 45,African-American,0,0,1,9,-1,M,arrest case no charge,1,High
Male,32,25 - 45,Caucasian,0,0,0,0,,O,,-1,Low
Male,31,25 - 45,Hispanic,0,0,0,0,0,M,Battery,0,Low
Male,45,Greater than 45,Caucasian,0,0,0,1,0,M,Battery,0,Low
Male,30,25 - 45,Caucasian,0,0,0,1,-1,F,Possession Of Heroin,1,High
Male,53,Greater than 45,African-American,0,0,0,1,-1,F,arrest case no charge,0,High
Male,40,25 - 45,African-American,0,0,0,1,0,F,Grand Theft of the 2nd Degree,0,Low
Male,48,Greater than 45,Caucasian,1,0,0,15,-360,F,Possession of Cocaine,0,High
Female,29,25 - 45,African-American,0,0,0,0,-1,F,Agg Battery Grt/Bod/Harm,0,High
Male,55,Greater than 45,African-American,0,0,0,0,-1,F,Poss Unlaw Issue Driver Licenc,0,High
Male,44,25 - 45,African-American,0,0,0,3,-86,M,Driving License Suspended,0,Low
Female,51,Greater than 45,Caucasian,0,0,0,0,-1,M,Battery,1,Low
Female,28,25 - 45,African-American,0,0,0,0,-1,F,Aggravated Assault W/Dead Weap,0,Low
Male,52,Greater than 45,Caucasian,0,0,0,1,-1,F,Grand Theft (Motor Vehicle),0,Low
Female,64,Greater than 45,Caucasian,0,0,0,0,,O,,-1,Low
Male,27,25 - 45,Caucasian,0,0,0,1,-1,F,Possession of Cannabis,0,Low
Female,23,Less than 25,African-American,0,0,0,1,-8,F,arrest case no charge,0,Low
Male,28,25 - 45,African-American,0,0,0,5,-1,F,arrest case no charge,0,High
Male,28,25 - 45,Hispanic,0,0,0,16,-1,F,Possession Of Heroin,1,High
Male,22,Less than 25,African-American,0,0,0,0,-1,F,Felony Battery (Dom Strang),0,Low
Male,26,25 - 45,African-American,0,0,0,4,0,F,Possession of Cocaine,0,High
Male,51,Greater than 45,African-American,1,0,0,8,,M,Poss Of Controlled Substance,0,High
Female,30,25 - 45,African-American,0,0,0,0,0,F,Grand Theft on 65 Yr or Older,0,Low
Male,23,Less than 25,African-American,0,0,0,0,,O,,-1,High
Male,32,25 - 45,African-American,0,0,0,0,-1,M,Battery,0,High
Male,27,25 - 45,Caucasian,0,0,0,5,-1,F,Grand Theft in the 3rd Degree,0,Low
Male,21,Less than 25,Hispanic,0,0,0,1,-1,F,Battery on Law Enforc Officer,1,Low
Female,62,Greater than 45,Other,0,0,0,1,-2,F,Possession of Cocaine,0,Low
Male,21,Less than 25,African-American,0,0,0,0,-1,F,Burglary Structure Unoccup,0,Low
Female,34,25 - 45,Caucasian,0,0,0,0,-1,F,Tamper With Witness/Victim/CI,1,Low
Male,24,Less than 25,African-American,0,0,0,7,-1,F,Crim Attempt/Solic/Consp,1,High
Male,32,25 - 45,Caucasian,0,0,0,0,-1,M,Driving License Suspended,0,Low
Male,53,Greater than 45,Other,0,0,0,0,-1,F,Aggrav Battery w/Deadly Weapon,0,Low
Female,38,25 - 45,Caucasian,0,0,0,5,-1,F,arrest case no charge,1,High
Male,60,Greater than 45,African-American,0,0,0,0,-1,F,Felony Petit Theft,0,High
Male,25,25 - 45,Caucasian,0,0,0,1,-51,F,arrest case no charge,0,High
Male,56,Greater than 45,African-American,0,0,0,3,-28,M,arrest case no charge,0,Low
Female,44,25 - 45,African-American,0,0,0,0,-1,M,Battery,0,Low
Male,27,25 - 45,African-American,2,0,0,6,-1,F,Burglary Dwelling Occupied,0,High
Male,26,25 - 45,Caucasian,0,0,0,0,-1,F,arrest case no charge,0,Low
Male,31,25 - 45,African-American,0,0,0,1,-1,M,DWLS Canceled Disqul 1st Off,1,Low
Female,25,25 - 45,Caucasian,0,0,0,6,-1,F,arrest case no charge,0,High
Male,56,Greater than 45,African-American,0,0,0,14,-1,F,Grand Theft in the 3rd Degree,0,High
Female,20,Less than 25,African-American,0,0,0,0,-1,M,Battery,0,Low
Male,35,25 - 45,African-American,0,0,0,1,-1,M,Battery,0,Low
Male,33,25 - 45,African-American,0,0,0,1,-1,F,Agg Battery Grt/Bod/Harm,1,Low
Male,24,Less than 25,African-American,0,0,0,0,-1,M,Battery,0,Low
Female,40,25 - 45,Hispanic,0,0,0,2,-7,M,arrest case no charge,0,Low
Male,27,25 - 45,African-American,0,0,0,9,0,F,Poss Pyrrolidinovalerophenone,1,High
Female,21,Less than 25,African-American,0,0,0,2,-72,M,Petit Theft,0,Low
Female,62,Greater than 45,Caucasian,0,0,0,0,0,M,Battery,0,Low
Male,38,25 - 45,Hispanic,0,0,0,0,-1,M,Battery,0,Low
Male,28,25 - 45,Hispanic,0,0,0,1,,M,Driving License Suspended,0,Low
Male,61,Greater than 45,African-American,0,0,0,13,-1,F,Possession of Cocaine,0,High
Female,21,Less than 25,African-American,0,0,0,0,-1,F,Grand Theft in the 3rd Degree,0,Low
Male,54,Greater than 45,Caucasian,0,0,0,13,-33,F,arrest case no charge,0,Low
Male,38,25 - 45,African-American,0,0,0,9,-1,F,Grand Theft in the 3rd Degree,1,Low
Male,29,25 - 45,Hispanic,0,0,0,6,-1,F,False Motor Veh Insurance Card,0,Low
Male,20,Less than 25,Caucasian,0,0,1,0,-1,F,Grand Theft Dwell Property,1,High
Male,30,25 - 45,African-American,0,0,0,9,-1,F,Driving While License Revoked,1,Low
Male,41,25 - 45,Caucasian,0,0,0,0,-1,F,Possession of Cocaine,0,High
Male,36,25 - 45,Caucasian,0,0,0,9,0,F,arrest case no charge,1,High
Female,59,Greater than 45,Other,0,0,0,0,,O,,-1,Low
Male,23,Less than 25,African-American,0,0,0,2,-1,M,Viol Injunct Domestic Violence,1,High
Male,39,25 - 45,African-American,0,0,0,21,-1,F,Driving While License Revoked,1,High
Male,32,25 - 45,African-American,0,0,0,3,,M,Resist/Obstruct W/O Violence,0,High
Male,29,25 - 45,Caucasian,0,0,0,3,-1,F,Pos Cannabis W/Intent Sel/Del,1,High
Male,58,Greater than 45,Caucasian,0,0,0,2,-1,M,Viol Injunct Domestic Violence,1,Low
Male,23,Less than 25,Hispanic,0,0,1,2,-1,F,Grand Theft in the 3rd Degree,0,High
Male,27,25 - 45,Other,0,0,2,2,-1,M,Viol Prot Injunc Repeat Viol,0,Low
Male,23,Less than 25,Caucasian,0,0,0,3,-1,M,Petit Theft,1,High
Male,38,25 - 45,African-American,0,0,0,0,,O,,-1,Low
Female,68,Greater than 45,African-American,0,0,0,5,-4,F,Possession of Cocaine,0,Low
Male,24,Less than 25,African-American,0,0,0,0,,O,,-1,High
Female,26,25 - 45,Caucasian,0,0,0,2,0,M,Battery,0,Low
Male,23,Less than 25,Caucasian,0,0,0,1,-1,M,Battery,0,Low
Male,51,Greater than 45,African-American,0,0,0,0,-1,F,Possession of Cocaine,1,Low
Male,32,25 - 45,Hispanic,0,0,0,0,-1,F,Felony/Driving Under Influence,0,Low
Female,28,25 - 45,African-American,0,0,0,1,-19,M,Battery,0,Low
Male,25,25 - 45,African-American,0,0,0,0,-1,M,Battery,0,Low
Male,40,25 - 45,African-American,0,0,0,5,0,F,Felony Driving While Lic Suspd,1,High
Male,51,Greater than 45,African-American,0,0,0,14,-11,F,arrest case no charge,0,Low
Male,27,25 - 45,African-American,0,0,0,2,-1,M,Prowling/Loitering,1,Low
Male,49,Greater than 45,African-American,0,0,0,11,-1,M,Viol Prot Injunc Repeat Viol,1,Low
Male,41,25 - 45,Other,0,0,0,1,0,M,DUI Level 0.15 Or Minor In Veh,0,Low
Male,36,25 - 45,Other,0,0,0,0,-1,M,Battery,0,Low
Male,38,25 - 45,Caucasian,0,0,0,0,,O,,-1,Low
Male,52,Greater than 45,African-American,0,0,0,0,0,F,Driving While License Revoked,0,Low
Male,28,25 - 45,Caucasian,0,0,0,5,-76,M,arrest case no charge,0,High
Male,20,Less than 25,African-American,0,0,0,0,-4,F,Burglary Dwelling Assault/Batt,0,Low
Female,55,Greater than 45,Caucasian,0,0,0,0,,O,,-1,High
Male,21,Less than 25,African-American,0,0,0,2,0,F,Possession of Cocaine,1,High
Male,26,25 - 45,Caucasian,0,0,0,0,0,F,"Poss 3,4 MDMA (Ecstasy)",0,Low
Female,31,25 - 45,African-American,0,0,0,0,0,F,Agg Battery Grt/Bod/Harm,0,Low
Female,64,Greater than 45,Hispanic,0,0,0,0,-1,M,Battery,0,Low
Male,22,Less than 25,African-American,0,0,0,4,-1,F,Felony Battery (Dom Strang),0,High
Male,29,25 - 45,Hispanic,0,0,0,0,,O,,-1,Low
Male,57,Greater than 45,African-American,0,0,0,0,0,M,Battery,0,Low
Female,61,Greater than 45,Caucasian,0,0,0,8,0,F,Resist Officer w/Violence,1,Low
Male,29,25 - 45,Caucasian,0,0,0,0,,O,,-1,Low
Male,35,25 - 45,Hispanic,0,0,0,3,-23,F,Burglary Structure Unoccup,1,Low
Male,54,Greater than 45,Caucasian,0,0,0,13,80,F,arrest case no charge,0,Low
Male,25,25 - 45,Hispanic,0,0,0,9,-1,M,Battery,0,High
Male,54,Greater than 45,African-American,0,0,0,3,-1,F,arrest case no charge,1,High
Male,39,25 - 45,Caucasian,0,0,0,0,-1,F,Possession of Cocaine,0,Low
Male,24,Less than 25,African-American,0,1,0,1,-1,F,Possession of Cocaine,0,High
Female,29,25 - 45,Hispanic,0,0,0,0,-1,F,Aggrav Battery w/Deadly Weapon,1,Low
Male,23,Less than 25,African-American,0,0,0,2,-1,F,arrest case no charge,0,High
Male,50,Greater than 45,African-American,0,0,0,26,-21,F,arrest case no charge,0,High
Male,48,Greater than 45,African-American,0,0,1,8,-1,F,Possession of Cocaine,1,High
Male,42,25 - 45,African-American,0,0,0,0,,O,,-1,High
Male,30,25 - 45,African-American,0,0,1,6,0,M,Resist/Obstruct W/O Violence,1,High
Male,26,25 - 45,African-American,0,1,0,10,-1,F,Possession of Cocaine,1,High
Male,36,25 - 45,Caucasian,0,0,0,2,,F,arrest case no charge,0,Low
Female,25,25 - 45,Other,0,0,0,0,,O,,-1,Low
Male,37,25 - 45,African-American,0,0,0,12,0,F,Pos Cannabis W/Intent Sel/Del,1,High
Male,26,25 - 45,African-American,0,0,0,4,0,F,Burglary Dwelling Occupied,1,High
Male,29,25 - 45,African-American,0,0,0,7,0,M,Petit Theft,1,High
Male,46,Greater than 45,Caucasian,0,0,0,0,,O,,-1,Low
Male,26,25 - 45,African-American,0,0,0,1,-1,M,Viol Pretrial Release Dom Viol,1,High
Male,60,Greater than 45,African-American,0,0,0,2,0,F,Possession of Cocaine,0,Low
Male,27,25 - 45,Caucasian,0,0,0,2,-1,F,Poss/Sell/Del/Man Amobarbital,1,High
Male,41,25 - 45,African-American,2,0,0,16,379,F,Grand Theft in the 3rd Degree,1,High
Male,22,Less than 25,Caucasian,0,0,1,1,-1,F,Poss Contr Subst W/o Prescript,0,High
Male,28,25 - 45,African-American,0,0,0,3,0,F,arrest case no charge,0,High
Male,33,25 - 45,African-American,0,0,0,13,0,F,Carrying Concealed Firearm,1,High
Male,28,25 - 45,African-American,0,0,0,2,-1,F,arrest case no charge,1,Low
Male,55,Greater than 45,Caucasian,0,0,0,0,-1,M,Battery,1,Low
Male,21,Less than 25,African-American,0,1,0,6,-19,F,Burglary Unoccupied Dwelling,1,High
Male,30,25 - 45,African-American,0,0,0,1,-305,F,Burglary Structure Unoccup,0,High
Male,28,25 - 45,Hispanic,0,0,0,2,-1,F,Kidnapping / Domestic Violence,1,Low
Female,22,Less than 25,Hispanic,0,0,0,0,-1,M,Battery,0,Low
Female,24,Less than 25,African-American,0,0,0,2,-1,M,Battery,0,High
Female,29,25 - 45,Caucasian,0,0,0,6,-2,F,Possession of Cocaine,1,High
Male,45,Greater than 45,African-American,0,0,0,5,230,F,Felony/Driving Under Influence,0,Low
Male,24,Less than 25,African-American,0,0,0,2,0,M,Tresspass Struct/Conveyance,1,High
Male,50,Greater than 45,African-American,0,0,0,12,-22,F,Possession of Cocaine,1,Low
Male,24,Less than 25,African-American,0,0,0,1,-1,M,Battery,1,High
Male,47,Greater than 45,African-American,0,0,0,1,-1,F,arrest case no charge,0,Low
Male,57,Greater than 45,Caucasian,0,0,0,1,,M,Battery,0,Low
Male,54,Greater than 45,Caucasian,0,0,0,6,0,F,Aggravated Battery / Pregnant,0,Low
Male,40,25 - 45,Caucasian,0,0,0,2,-16,F,Aggravated Assault W/Dead Weap,0,Low
Female,42,25 - 45,Caucasian,0,0,0,0,-1,M,Battery,0,Low
Male,35,25 - 45,Caucasian,0,0,0,5,-20,F,Cruelty to Animals,0,Low
Male,30,25 - 45,African-American,0,0,0,0,-1,F,Driving While License Revoked,1,Low
Male,53,Greater than 45,Caucasian,0,0,0,1,-1,F,Dealing in Stolen Property,0,Low
Female,31,25 - 45,African-American,0,0,0,2,-1,M,Exposes Culpable Negligence,0,Low
Male,34,25 - 45,African-American,0,0,0,0,-1,M,Battery,0,Low
Male,25,25 - 45,Caucasian,0,0,0,0,-1,F,Felony Battery (Dom Strang),0,Low
Male,83,Greater than 45,Caucasian,0,0,0,4,,F,arrest case no charge,0,Low
Male,46,Greater than 45,Hispanic,0,0,0,15,,F,Uttering a Forged Instrument,0,High
Male,35,25 - 45,African-American,0,0,0,1,0,M,Battery,0,Low
Male,25,25 - 45,Hispanic,0,0,0,0,,O,,-1,High
Male,31,25 - 45,African-American,0,0,0,0,-1,F,Pos Cannabis W/Intent Sel/Del,1,Low
Male,24,Less than 25,Caucasian,0,0,0,0,,O,,-1,Low
Female,32,25 - 45,Hispanic,0,0,0,0,,O,,-1,Low
Male,23,Less than 25,Other,0,0,0,4,-1,F,Grand Theft in the 3rd Degree,0,High
Male,47,Greater than 45,African-American,0,0,0,9,-1,F,Felony Battery w/Prior Convict,1,Low
Male,31,25 - 45,Hispanic,0,0,0,4,,F,Agg Fleeing and Eluding,0,High
Male,50,Greater than 45,African-American,0,0,0,0,,O,,0,High
Male,35,25 - 45,Asian,0,0,0,1,-1,F,Delivery Of Drug Paraphernalia,0,Low
Female,27,25 - 45,African-American,0,0,0,0,-1,F,Aggravated Assault W/Dead Weap,0,Low
Female,24,Less than 25,African-American,0,0,0,3,0,F,Possession of Cannabis,0,Low
Male,28,25 - 45,Caucasian,0,0,0,0,-1,M,DUI Level 0.15 Or Minor In Veh,0,Low
Male,24,Less than 25,African-American,0,1,0,9,-1,M,Operating W/O Valid License,1,High
Male,42,25 - 45,African-American,0,0,0,0,,O,,-1,Low
Female,22,Less than 25,African-American,0,1,0,2,-1,F,Aggrav Battery w/Deadly Weapon,0,High
Male,58,Greater than 45,African-American,0,0,0,12,1,M,Viol Pretrial Release Dom Viol,0,High
Male,45,Greater than 45,Hispanic,0,0,0,1,-22,M,Possess Cannabis/20 Grams Or Less,0,Low
Female,30,25 - 45,African-American,0,0,0,2,-1,F,Grand Theft in the 3rd Degree,0,Low
Male,30,25 - 45,Other,0,0,0,5,-1,M,arrest case no charge,1,High
Male,36,25 - 45,African-American,0,0,0,4,,M,Driving License Suspended,0,Low
Female,43,25 - 45,Caucasian,0,0,0,22,-1,M,Trespass Private Property,1,High
Male,20,Less than 25,African-American,0,0,0,0,0,M,Battery,0,High
Male,50,Greater than 45,African-American,0,0,0,0,0,M,Battery,0,Low
Female,24,Less than 25,Other,0,0,0,2,-1,F,Possession Of Methamphetamine,1,Low
Female,42,25 - 45,Caucasian,0,0,0,3,-3,F,False Ownership Info/Pawn Item,0,Low
Female,29,25 - 45,Caucasian,0,0,0,1,-1,F,Grand Theft in the 3rd Degree,1,High
Female,28,25 - 45,Hispanic,0,0,0,2,,F,Burglary Conveyance Unoccup,0,Low
Male,36,25 - 45,Caucasian,0,0,0,0,0,M,Battery,0,Low
Male,31,25 - 45,Hispanic,0,0,0,0,0,M,Assault,0,Low
Male,78,Greater than 45,Caucasian,0,0,0,0,,O,,-1,Low
Male,29,25 - 45,African-American,0,0,0,4,-76,F,arrest case no charge,0,Low
Male,25,25 - 45,African-American,0,0,0,5,-1,F,arrest case no charge,1,High
Female,35,25 - 45,Caucasian,0,0,0,0,,O,,-1,High
Male,36,25 - 45,African-American,0,0,0,4,0,F,Aggrav Battery w/Deadly Weapon,0,Low
Male,24,Less than 25,African-American,0,0,0,1,-1,M,Lve/Scen/Acc/Veh/Prop/Damage,1,Low
Male,28,25 - 45,Caucasian,0,0,0,5,0,F,Driving While License Revoked,0,Low
Male,29,25 - 45,Caucasian,0,0,0,0,,O,,-1,Low
Male,25,25 - 45,African-American,0,0,0,1,,M,Petit Theft,0,High
Male,31,25 - 45,Caucasian,0,0,0,0,-1,M,Battery,1,Low
Male,23,Less than 25,African-American,0,0,0,0,-1,F,Aggravated Assault W/dead Weap,0,Low
Male,29,25 - 45,Caucasian,0,0,0,4,-1,M,Viol Injunct Domestic Violence,1,High
Male,51,Greater than 45,African-American,0,0,0,11,-1,M,Petit Theft $100- $300,1,Low
Male,34,25 - 45,African-American,0,0,0,1,-1,F,Pos Cannabis W/Intent Sel/Del,0,Low
Male,29,25 - 45,African-American,0,0,0,12,0,F,Driving While License Revoked,1,Low
Male,39,25 - 45,African-American,0,0,0,11,-1,M,Opert With Susp DL 2nd Offens,0,High
Male,39,25 - 45,African-American,0,1,0,13,-1,F,Possession of Cocaine,1,High
Male,53,Greater than 45,African-American,0,0,0,0,,O,,-1,High
Female,20,Less than 25,African-American,0,0,0,0,0,M,Battery,0,Low
Female,24,Less than 25,African-American,0,0,0,4,-27,M,Battery,0,Low
Male,35,25 - 45,Caucasian,0,0,0,0,0,F,Possession of Cocaine,0,High
Female,36,25 - 45,Hispanic,0,0,0,0,0,M,Burglary Structure Unoccup,0,Low
Male,59,Greater than 45,African-American,0,0,0,15,-1,M,arrest case no charge,1,High
Male,19,Less than 25,African-American,0,0,1,0,0,F,Grand Theft in the 3rd Degree,0,High
Male,25,25 - 45,Caucasian,0,0,0,3,-1,F,Driving While License Revoked,0,Low
Male,23,Less than 25,African-American,0,0,2,3,-1,F,Grand Theft (Motor Vehicle),1,High
Male,31,25 - 45,African-American,0,0,0,15,0,F,Felony Driving While Lic Suspd,0,High
Male,34,25 - 45,Other,0,0,0,2,-1,F,arrest case no charge,0,Low
Female,28,25 - 45,African-American,0,0,0,0,-1,M,Battery,0,Low
Male,53,Greater than 45,Caucasian,0,0,0,0,0,M,Resist/Obstruct W/O Violence,0,Low
Male,34,25 - 45,African-American,0,0,0,12,0,F,Unauth C/P/S Sounds>1000/Audio,0,High
Female,63,Greater than 45,African-American,0,0,0,1,0,F,Possession of Cannabis,0,Low
Male,21,Less than 25,Other,0,0,0,0,-1,F,Tampering With Physical Evidence,1,Low
Female,21,Less than 25,African-American,0,0,0,0,0,F,Possession Of Alprazolam,1,High
Male,47,Greater than 45,Caucasian,0,0,0,28,-1,F,Corrupt Public Servant,1,High
Male,25,25 - 45,Other,0,0,0,3,-1,F,arrest case no charge,0,Low
Male,34,25 - 45,African-American,0,0,0,7,0,F,Possession of Cocaine,1,Low
Female,42,25 - 45,Caucasian,0,0,0,0,-1,M,Lve/Scen/Acc/Veh/Prop/Damage,0,Low
Male,43,25 - 45,African-American,0,0,0,1,,M,Lve/Scen/Acc/Veh/Prop/Damage,0,Low
Male,22,Less than 25,African-American,0,0,0,0,0,F,Robbery Sudd Snatch No Weapon,0,Low
Male,58,Greater than 45,Caucasian,0,0,0,4,0,F,Felony Petit Theft,1,Low
Female,40,25 - 45,Hispanic,0,0,0,4,0,F,Grand Theft (Motor Vehicle),1,Low
Male,20,Less than 25,African-American,0,0,0,1,-3,M,Attempt/Solicitation/Conspiracy,0,Low
Male,36,25 - 45,African-American,3,0,0,16,-8,F,arrest case no charge,1,High
Female,23,Less than 25,African-American,0,0,0,0,-1,M,Battery,1,Low
Male,34,25 - 45,African-American,0,0,0,5,-1,F,Possession Burglary Tools,1,Low
Male,56,Greater than 45,Caucasian,0,0,0,13,-13,F,arrest case no charge,0,Low
Female,52,Greater than 45,Caucasian,0,0,0,0,-6,F,Aggrav Battery w/Deadly Weapon,0,Low
Male,56,Greater than 45,African-American,0,0,0,0,-1,F,False Imprisonment,0,Low
Male,53,Greater than 45,Caucasian,0,0,0,1,0,F,Felony Battery (Dom Strang),0,Low
Female,37,25 - 45,African-American,0,0,0,0,-1,M,Exposes Culpable Negligence,0,Low
Female,50,Greater than 45,Caucasian,0,0,0,0,0,M,Battery,0,Low
Male,25,25 - 45,African-American,0,0,0,1,-1,F,Grand Theft in the 3rd Degree,1,Low
Male,22,Less than 25,African-American,0,0,0,0,-1,F,Possession of Cocaine,1,Low
Female,43,25 - 45,Caucasian,0,0,0,0,0,M,Battery,1,Low
Male,30,25 - 45,Caucasian,0,0,0,1,-1,M,Battery,0,Low
Male,25,25 - 45,African-American,0,0,0,3,-15,F,Grand Theft in the 3rd Degree,0,High
Male,22,Less than 25,African-American,0,0,0,0,,O,,-1,High
Male,29,25 - 45,Asian,0,0,0,0,-1,F,Battery on a Person Over 65,0,Low
Male,24,Less than 25,Caucasian,0,0,0,0,-1,F,Pos Cannabis W/Intent Sel/Del,0,Low
